agent_id,domain,case,method_signature,hypothesis_family,reason,best_area,best_delay,best_adp,verilog_path,aig_path,log_path,source_csv,notes,area,delay,adp,old_adp
integer-extra-r2,integer,ex277,ex277|isqrt_shared_trial_classifier|supporthi2_p4ge|shared_trial_ge_predicates_with_high-output_support/ANF_and_restricted_lowmix_roots|synth_preset_d10|unsigned_floor_isqrt_12_to_6|full_sqrt_word,isqrt_shared_trial_classifier,official OK but did not beat current frontend,259,12,3108,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/verilog/ex277_isqrt_supporthi2_p4ge.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/official_eval/ex277_isqrt_supporthi2_p4ge_synth_preset_d10/ex277.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/logs/ex277_isqrt_supporthi2_p4ge_synth_preset_d10.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,"non-current prefix-4, support-driven, ANF-high, and lowmix sqrt classifiers; avoided=not current cofbdd4 reverse replay; generator_notes=exact unsigned floor isqrt over 4096 inputs; source=supporthi2_p4ge; flow=synth_preset_d10",259,12,3108,
integer-extra-r2,integer,ex277,ex277|isqrt_shared_trial_classifier|supporthi3_p4ge|shared_trial_ge_predicates_with_high-output_support/ANF_and_restricted_lowmix_roots|abc_g_aig|unsigned_floor_isqrt_12_to_6|full_sqrt_word,isqrt_shared_trial_classifier,official OK but did not beat current frontend,264,12,3168,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/verilog/ex277_isqrt_supporthi3_p4ge.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/official_eval/ex277_isqrt_supporthi3_p4ge_abc_g_aig/ex277.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/logs/ex277_isqrt_supporthi3_p4ge_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,"non-current prefix-4, support-driven, ANF-high, and lowmix sqrt classifiers; avoided=not current cofbdd4 reverse replay; generator_notes=exact unsigned floor isqrt over 4096 inputs; source=supporthi3_p4ge; flow=abc_g_aig",264,12,3168,
integer-extra-r2,integer,ex277,ex277|isqrt_shared_trial_classifier|supporthi3_p4ge|shared_trial_ge_predicates_with_high-output_support/ANF_and_restricted_lowmix_roots|synth_preset_d10|unsigned_floor_isqrt_12_to_6|full_sqrt_word,isqrt_shared_trial_classifier,official OK but did not beat current frontend,251,13,3263,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/verilog/ex277_isqrt_supporthi3_p4ge.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/official_eval/ex277_isqrt_supporthi3_p4ge_synth_preset_d10/ex277.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/logs/ex277_isqrt_supporthi3_p4ge_synth_preset_d10.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,"non-current prefix-4, support-driven, ANF-high, and lowmix sqrt classifiers; avoided=not current cofbdd4 reverse replay; generator_notes=exact unsigned floor isqrt over 4096 inputs; source=supporthi3_p4ge; flow=synth_preset_d10",251,13,3263,
integer-extra-r2,integer,ex277,ex277|isqrt_shared_trial_classifier|anfhi2_p4ge|shared_trial_ge_predicates_with_high-output_support/ANF_and_restricted_lowmix_roots|abc_g_aig|unsigned_floor_isqrt_12_to_6|full_sqrt_word,isqrt_shared_trial_classifier,official OK but did not beat current frontend,274,12,3288,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/verilog/ex277_isqrt_anfhi2_p4ge.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/official_eval/ex277_isqrt_anfhi2_p4ge_abc_g_aig/ex277.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/logs/ex277_isqrt_anfhi2_p4ge_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,"non-current prefix-4, support-driven, ANF-high, and lowmix sqrt classifiers; avoided=not current cofbdd4 reverse replay; generator_notes=exact unsigned floor isqrt over 4096 inputs; source=anfhi2_p4ge; flow=abc_g_aig",274,12,3288,
integer-extra-r2,integer,ex277,ex277|isqrt_shared_trial_classifier|anfhi2_p4ge|shared_trial_ge_predicates_with_high-output_support/ANF_and_restricted_lowmix_roots|synth_preset_d10|unsigned_floor_isqrt_12_to_6|full_sqrt_word,isqrt_shared_trial_classifier,official OK but did not beat current frontend,254,13,3302,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/verilog/ex277_isqrt_anfhi2_p4ge.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/official_eval/ex277_isqrt_anfhi2_p4ge_synth_preset_d10/ex277.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/logs/ex277_isqrt_anfhi2_p4ge_synth_preset_d10.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,"non-current prefix-4, support-driven, ANF-high, and lowmix sqrt classifiers; avoided=not current cofbdd4 reverse replay; generator_notes=exact unsigned floor isqrt over 4096 inputs; source=anfhi2_p4ge; flow=synth_preset_d10",254,13,3302,
integer-extra-r2,integer,ex277,ex277|isqrt_shared_trial_classifier|anfhi3_p4ge|shared_trial_ge_predicates_with_high-output_support/ANF_and_restricted_lowmix_roots|abc_g_aig|unsigned_floor_isqrt_12_to_6|full_sqrt_word,isqrt_shared_trial_classifier,official OK but did not beat current frontend,267,12,3204,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/verilog/ex277_isqrt_anfhi3_p4ge.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/official_eval/ex277_isqrt_anfhi3_p4ge_abc_g_aig/ex277.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/logs/ex277_isqrt_anfhi3_p4ge_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,"non-current prefix-4, support-driven, ANF-high, and lowmix sqrt classifiers; avoided=not current cofbdd4 reverse replay; generator_notes=exact unsigned floor isqrt over 4096 inputs; source=anfhi3_p4ge; flow=abc_g_aig",267,12,3204,
integer-extra-r2,integer,ex277,ex277|isqrt_shared_trial_classifier|anfhi3_p4ge|shared_trial_ge_predicates_with_high-output_support/ANF_and_restricted_lowmix_roots|synth_preset_d10|unsigned_floor_isqrt_12_to_6|full_sqrt_word,isqrt_shared_trial_classifier,official OK but did not beat current frontend,262,12,3144,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/verilog/ex277_isqrt_anfhi3_p4ge.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/official_eval/ex277_isqrt_anfhi3_p4ge_synth_preset_d10/ex277.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/logs/ex277_isqrt_anfhi3_p4ge_synth_preset_d10.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,"non-current prefix-4, support-driven, ANF-high, and lowmix sqrt classifiers; avoided=not current cofbdd4 reverse replay; generator_notes=exact unsigned floor isqrt over 4096 inputs; source=anfhi3_p4ge; flow=synth_preset_d10",262,12,3144,
integer-extra-r2,integer,ex277,ex277|isqrt_shared_trial_classifier|bdd_lowmix|shared_trial_ge_predicates_with_high-output_support/ANF_and_restricted_lowmix_roots|abc_g_aig|unsigned_floor_isqrt_12_to_6|full_sqrt_word,isqrt_shared_trial_classifier,official OK but did not beat current frontend,387,18,6966,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/verilog/ex277_isqrt_bdd_lowmix.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/official_eval/ex277_isqrt_bdd_lowmix_abc_g_aig/ex277.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/logs/ex277_isqrt_bdd_lowmix_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,"non-current prefix-4, support-driven, ANF-high, and lowmix sqrt classifiers; avoided=not current cofbdd4 reverse replay; generator_notes=exact unsigned floor isqrt over 4096 inputs; source=bdd_lowmix; flow=abc_g_aig",387,18,6966,
integer-extra-r2,integer,ex277,ex277|isqrt_shared_trial_classifier|bdd_lowmix|shared_trial_ge_predicates_with_high-output_support/ANF_and_restricted_lowmix_roots|synth_preset_d10|unsigned_floor_isqrt_12_to_6|full_sqrt_word,isqrt_shared_trial_classifier,official OK but did not beat current frontend,358,17,6086,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/verilog/ex277_isqrt_bdd_lowmix.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/official_eval/ex277_isqrt_bdd_lowmix_synth_preset_d10/ex277.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/logs/ex277_isqrt_bdd_lowmix_synth_preset_d10.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,"non-current prefix-4, support-driven, ANF-high, and lowmix sqrt classifiers; avoided=not current cofbdd4 reverse replay; generator_notes=exact unsigned floor isqrt over 4096 inputs; source=bdd_lowmix; flow=synth_preset_d10",358,17,6086,
integer-extra-r2,integer,ex277,ex277|isqrt_shared_trial_classifier|bdd_lowmix2|shared_trial_ge_predicates_with_high-output_support/ANF_and_restricted_lowmix_roots|abc_g_aig|unsigned_floor_isqrt_12_to_6|full_sqrt_word,isqrt_shared_trial_classifier,official OK but did not beat current frontend,387,18,6966,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/verilog/ex277_isqrt_bdd_lowmix2.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/official_eval/ex277_isqrt_bdd_lowmix2_abc_g_aig/ex277.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/logs/ex277_isqrt_bdd_lowmix2_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,"non-current prefix-4, support-driven, ANF-high, and lowmix sqrt classifiers; avoided=not current cofbdd4 reverse replay; generator_notes=exact unsigned floor isqrt over 4096 inputs; source=bdd_lowmix2; flow=abc_g_aig",387,18,6966,
integer-extra-r2,integer,ex277,ex277|isqrt_shared_trial_classifier|bdd_lowmix2|shared_trial_ge_predicates_with_high-output_support/ANF_and_restricted_lowmix_roots|synth_preset_d10|unsigned_floor_isqrt_12_to_6|full_sqrt_word,isqrt_shared_trial_classifier,official OK but did not beat current frontend,358,17,6086,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/verilog/ex277_isqrt_bdd_lowmix2.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/official_eval/ex277_isqrt_bdd_lowmix2_synth_preset_d10/ex277.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/logs/ex277_isqrt_bdd_lowmix2_synth_preset_d10.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,"non-current prefix-4, support-driven, ANF-high, and lowmix sqrt classifiers; avoided=not current cofbdd4 reverse replay; generator_notes=exact unsigned floor isqrt over 4096 inputs; source=bdd_lowmix2; flow=synth_preset_d10",358,17,6086,
integer-extra-r2,integer,ex277,ex277|isqrt_shared_trial_classifier|bdd_lowmix_revtail|shared_trial_ge_predicates_with_high-output_support/ANF_and_restricted_lowmix_roots|abc_g_aig|unsigned_floor_isqrt_12_to_6|full_sqrt_word,isqrt_shared_trial_classifier,official OK but did not beat current frontend,387,18,6966,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/verilog/ex277_isqrt_bdd_lowmix_revtail.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/official_eval/ex277_isqrt_bdd_lowmix_revtail_abc_g_aig/ex277.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/logs/ex277_isqrt_bdd_lowmix_revtail_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,"non-current prefix-4, support-driven, ANF-high, and lowmix sqrt classifiers; avoided=not current cofbdd4 reverse replay; generator_notes=exact unsigned floor isqrt over 4096 inputs; source=bdd_lowmix_revtail; flow=abc_g_aig",387,18,6966,
integer-extra-r2,integer,ex277,ex277|isqrt_shared_trial_classifier|bdd_lowmix_revtail|shared_trial_ge_predicates_with_high-output_support/ANF_and_restricted_lowmix_roots|synth_preset_d10|unsigned_floor_isqrt_12_to_6|full_sqrt_word,isqrt_shared_trial_classifier,official OK but did not beat current frontend,375,18,6750,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/verilog/ex277_isqrt_bdd_lowmix_revtail.v,student/runs/integer/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/official_eval/ex277_isqrt_bdd_lowmix_revtail_synth_preset_d10/ex277.aig,student/work/ex204_ex299_frontend_continuation_20260614_1216/integer-extra-r2/ex277/logs/ex277_isqrt_bdd_lowmix_revtail_synth_preset_d10.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/failed_hypotheses.csv,"non-current prefix-4, support-driven, ANF-high, and lowmix sqrt classifiers; avoided=not current cofbdd4 reverse replay; generator_notes=exact unsigned floor isqrt over 4096 inputs; source=bdd_lowmix_revtail; flow=synth_preset_d10",375,18,6750,
unknown-hard-r5,unknown,ex286,ex286|hamming_weight_preserving_lossy_routing_normalizer|current_best_symcof_full_word_case_mux|existing pair-canonical cofactor BDD groups selected by one word-level case mux|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_case_mux,current_best_source_word_case,equivalent_but_no_frontend_improvement,1364,15,20460,/home/b10507053/ALS_Final_Project/student/work/ex204_ex299_frontend_continuation_20260614_1216/unknown-hard-r5/ex286/verilog/ex286_r5_current_source_word_case_abc_g_aig.v,/home/b10507053/ALS_Final_Project/student/work/ex204_ex299_frontend_continuation_20260614_1216/unknown-hard-r5/ex286/aigs/ex286_r5_current_source_word_case_abc_g_aig.aig,/home/b10507053/ALS_Final_Project/student/work/ex204_ex299_frontend_continuation_20260614_1216/unknown-hard-r5/ex286/logs/ex286_r5_current_source_word_case_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/unknown-hard-r5/failed_hypotheses.csv,current-source rewrite; official evaluate.py is final exactness check; current source selector=0_12_1_10; synth_sec=0.710,1364,15,20460,20190
unknown-hard-r5,unknown,ex286,ex286|hamming_weight_preserving_lossy_routing_normalizer|selector_minimized_pairkey_class_bdd_word_case|pair-canonical key cofactors with one shared BDD node pool per selector class|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_case_mux,selector_min_word_case,equivalent_but_no_frontend_improvement,1844,18,33192,/home/b10507053/ALS_Final_Project/student/work/ex204_ex299_frontend_continuation_20260614_1216/unknown-hard-r5/ex286/verilog/ex286_r5_selector_min_bits_1_3_9_pairlate_word_case_abc_g_aig.v,/home/b10507053/ALS_Final_Project/student/work/ex204_ex299_frontend_continuation_20260614_1216/unknown-hard-r5/ex286/aigs/ex286_r5_selector_min_bits_1_3_9_pairlate_word_case_abc_g_aig.aig,/home/b10507053/ALS_Final_Project/student/work/ex204_ex299_frontend_continuation_20260614_1216/unknown-hard-r5/ex286/logs/ex286_r5_selector_min_bits_1_3_9_pairlate_word_case_abc_g_aig.evaluate.py.log,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/unknown-hard-r5/failed_hypotheses.csv,exact table model over 8192 truth rows; selector=1_3_9; order=pairlate; nodes=1730; synth_sec=0.742,1844,18,33192,20190
