agent_id,domain,case,candidate,method_signature,shared_structure,result,area,delay,adp,source_csv,notes,log_path,aig_path,old_adp
integer-extra-r2,integer,ex277,ex277_isqrt_anfhi3_p4ge_synth_preset_d10,ex277|isqrt_shared_trial_classifier|anfhi3_p4ge|shared_trial_ge_predicates_with_high-output_support/ANF_and_restricted_lowmix_roots|synth_preset_d10|unsigned_floor_isqrt_12_to_6|full_sqrt_word,shared trial ge predicates with high-output support/ANF and restricted lowmix roots,official_ok_nonwinning,262,12,3144,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/shared_structure_report.csv,"non-current prefix-4, support-driven, ANF-high, and lowmix sqrt classifiers; avoided=not current cofbdd4 reverse replay; generator_notes=exact unsigned floor isqrt over 4096 inputs; source=anfhi3_p4ge; flow=synth_preset_d10",,,
integer-extra-r2,integer,ex277,ex277_isqrt_bdd_lowmix_abc_g_aig,ex277|isqrt_shared_trial_classifier|bdd_lowmix|shared_trial_ge_predicates_with_high-output_support/ANF_and_restricted_lowmix_roots|abc_g_aig|unsigned_floor_isqrt_12_to_6|full_sqrt_word,shared trial ge predicates with high-output support/ANF and restricted lowmix roots,official_ok_nonwinning,387,18,6966,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/shared_structure_report.csv,"non-current prefix-4, support-driven, ANF-high, and lowmix sqrt classifiers; avoided=not current cofbdd4 reverse replay; generator_notes=exact unsigned floor isqrt over 4096 inputs; source=bdd_lowmix; flow=abc_g_aig",,,
integer-extra-r2,integer,ex277,ex277_isqrt_bdd_lowmix_synth_preset_d10,ex277|isqrt_shared_trial_classifier|bdd_lowmix|shared_trial_ge_predicates_with_high-output_support/ANF_and_restricted_lowmix_roots|synth_preset_d10|unsigned_floor_isqrt_12_to_6|full_sqrt_word,shared trial ge predicates with high-output support/ANF and restricted lowmix roots,official_ok_nonwinning,358,17,6086,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/shared_structure_report.csv,"non-current prefix-4, support-driven, ANF-high, and lowmix sqrt classifiers; avoided=not current cofbdd4 reverse replay; generator_notes=exact unsigned floor isqrt over 4096 inputs; source=bdd_lowmix; flow=synth_preset_d10",,,
integer-extra-r2,integer,ex277,ex277_isqrt_bdd_lowmix2_abc_g_aig,ex277|isqrt_shared_trial_classifier|bdd_lowmix2|shared_trial_ge_predicates_with_high-output_support/ANF_and_restricted_lowmix_roots|abc_g_aig|unsigned_floor_isqrt_12_to_6|full_sqrt_word,shared trial ge predicates with high-output support/ANF and restricted lowmix roots,official_ok_nonwinning,387,18,6966,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/shared_structure_report.csv,"non-current prefix-4, support-driven, ANF-high, and lowmix sqrt classifiers; avoided=not current cofbdd4 reverse replay; generator_notes=exact unsigned floor isqrt over 4096 inputs; source=bdd_lowmix2; flow=abc_g_aig",,,
integer-extra-r2,integer,ex277,ex277_isqrt_bdd_lowmix2_synth_preset_d10,ex277|isqrt_shared_trial_classifier|bdd_lowmix2|shared_trial_ge_predicates_with_high-output_support/ANF_and_restricted_lowmix_roots|synth_preset_d10|unsigned_floor_isqrt_12_to_6|full_sqrt_word,shared trial ge predicates with high-output support/ANF and restricted lowmix roots,official_ok_nonwinning,358,17,6086,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/shared_structure_report.csv,"non-current prefix-4, support-driven, ANF-high, and lowmix sqrt classifiers; avoided=not current cofbdd4 reverse replay; generator_notes=exact unsigned floor isqrt over 4096 inputs; source=bdd_lowmix2; flow=synth_preset_d10",,,
integer-extra-r2,integer,ex277,ex277_isqrt_bdd_lowmix_revtail_abc_g_aig,ex277|isqrt_shared_trial_classifier|bdd_lowmix_revtail|shared_trial_ge_predicates_with_high-output_support/ANF_and_restricted_lowmix_roots|abc_g_aig|unsigned_floor_isqrt_12_to_6|full_sqrt_word,shared trial ge predicates with high-output support/ANF and restricted lowmix roots,official_ok_nonwinning,387,18,6966,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/shared_structure_report.csv,"non-current prefix-4, support-driven, ANF-high, and lowmix sqrt classifiers; avoided=not current cofbdd4 reverse replay; generator_notes=exact unsigned floor isqrt over 4096 inputs; source=bdd_lowmix_revtail; flow=abc_g_aig",,,
integer-extra-r2,integer,ex277,ex277_isqrt_bdd_lowmix_revtail_synth_preset_d10,ex277|isqrt_shared_trial_classifier|bdd_lowmix_revtail|shared_trial_ge_predicates_with_high-output_support/ANF_and_restricted_lowmix_roots|synth_preset_d10|unsigned_floor_isqrt_12_to_6|full_sqrt_word,shared trial ge predicates with high-output support/ANF and restricted lowmix roots,official_ok_nonwinning,375,18,6750,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/integer-extra-r2/shared_structure_report.csv,"non-current prefix-4, support-driven, ANF-high, and lowmix sqrt classifiers; avoided=not current cofbdd4 reverse replay; generator_notes=exact unsigned floor isqrt over 4096 inputs; source=bdd_lowmix_revtail; flow=synth_preset_d10",,,
unknown-hard-r5,unknown,ex286,ex286_r5_current_source_word_case_abc_g_aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|current_best_symcof_full_word_case_mux|existing pair-canonical cofactor BDD groups selected by one word-level case mux|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_case_mux,existing pair-canonical cofactor BDD groups selected by one word-level case mux,current source selector=0_12_1_10,1364,15,20460,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/unknown-hard-r5/shared_structure_report.csv,current-source rewrite; official evaluate.py is final exactness check; current source selector=0_12_1_10; synth_sec=0.710,/home/b10507053/ALS_Final_Project/student/work/ex204_ex299_frontend_continuation_20260614_1216/unknown-hard-r5/ex286/logs/ex286_r5_current_source_word_case_abc_g_aig.evaluate.py.log,/home/b10507053/ALS_Final_Project/student/work/ex204_ex299_frontend_continuation_20260614_1216/unknown-hard-r5/ex286/aigs/ex286_r5_current_source_word_case_abc_g_aig.aig,20190
unknown-hard-r5,unknown,ex286,ex286_r5_selector_min_bits_1_3_9_pairlate_word_case_abc_g_aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selector_minimized_pairkey_class_bdd_word_case|pair-canonical key cofactors with one shared BDD node pool per selector class|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_case_mux,pair-canonical key cofactors with one shared BDD node pool per selector class,selector=1_3_9; order=pairlate; nodes=1730,1844,18,33192,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/unknown-hard-r5/shared_structure_report.csv,exact table model over 8192 truth rows; selector=1_3_9; order=pairlate; nodes=1730; synth_sec=0.742,/home/b10507053/ALS_Final_Project/student/work/ex204_ex299_frontend_continuation_20260614_1216/unknown-hard-r5/ex286/logs/ex286_r5_selector_min_bits_1_3_9_pairlate_word_case_abc_g_aig.evaluate.py.log,/home/b10507053/ALS_Final_Project/student/work/ex204_ex299_frontend_continuation_20260614_1216/unknown-hard-r5/ex286/aigs/ex286_r5_selector_min_bits_1_3_9_pairlate_word_case_abc_g_aig.aig,20190
unknown-hard-r5,unknown,ex286,ex286_r5_xor_reuse_bits_1_3_9_pairlate_abc_g_aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selector_cofactor_xor_mask_source_reuse|selector classes reuse representative cofactor sources plus final word-level xor masks|yosys_abc_g_aig|abc_xf_official_evaluate|representative_full_word_case_mux,selector classes reuse representative cofactor sources plus final word-level xor masks,selector=1_3_9; order=pairlate; reps=8; nodes=1730,1844,18,33192,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/unknown-hard-r5/shared_structure_report.csv,exact table model over 8192 truth rows; selector=1_3_9; order=pairlate; reps=8; nodes=1730; synth_sec=0.739,/home/b10507053/ALS_Final_Project/student/work/ex204_ex299_frontend_continuation_20260614_1216/unknown-hard-r5/ex286/logs/ex286_r5_xor_reuse_bits_1_3_9_pairlate_abc_g_aig.evaluate.py.log,/home/b10507053/ALS_Final_Project/student/work/ex204_ex299_frontend_continuation_20260614_1216/unknown-hard-r5/ex286/aigs/ex286_r5_xor_reuse_bits_1_3_9_pairlate_abc_g_aig.aig,20190
unknown-hard-r5,unknown,ex286,ex286_r5_restricted_residual_bits_1_3_9_abc_g_aig,ex286|hamming_weight_preserving_lossy_routing_normalizer|selector_restricted_pairkey_residual_hard_bits_only|top-level selector plus residual BDDs only for nonconstant residual output bits|yosys_abc_g_aig|abc_xf_official_evaluate|key_xor_residual_case_mux,top-level selector plus residual BDDs only for nonconstant residual output bits,selector=1_3_9; nonconst_bits=104; nodes=3034,2908,19,55252,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/unknown-hard-r5/shared_structure_report.csv,exact table model over 8192 truth rows; selector=1_3_9; nonconst_bits=104; nodes=3034; synth_sec=1.294,/home/b10507053/ALS_Final_Project/student/work/ex204_ex299_frontend_continuation_20260614_1216/unknown-hard-r5/ex286/logs/ex286_r5_restricted_residual_bits_1_3_9_abc_g_aig.evaluate.py.log,/home/b10507053/ALS_Final_Project/student/work/ex204_ex299_frontend_continuation_20260614_1216/unknown-hard-r5/ex286/aigs/ex286_r5_restricted_residual_bits_1_3_9_abc_g_aig.aig,20190
unknown-hard-r5,unknown,ex287,ex287_r5_selector_min_bits_3_5_11_outside_in_word_case_abc_g_aig,ex287|hamming_weight_preserving_lossy_routing_normalizer|selector_minimized_pairkey_class_bdd_word_case|pair-canonical key cofactors with one shared BDD node pool per selector class|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_case_mux,pair-canonical key cofactors with one shared BDD node pool per selector class,selector=3_5_11; order=outside_in; nodes=2829,3260,18,58680,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/unknown-hard-r5/shared_structure_report.csv,exact table model over 16384 truth rows; selector=3_5_11; order=outside_in; nodes=2829; synth_sec=1.288,/home/b10507053/ALS_Final_Project/student/work/ex204_ex299_frontend_continuation_20260614_1216/unknown-hard-r5/ex287/logs/ex287_r5_selector_min_bits_3_5_11_outside_in_word_case_abc_g_aig.evaluate.py.log,/home/b10507053/ALS_Final_Project/student/work/ex204_ex299_frontend_continuation_20260614_1216/unknown-hard-r5/ex287/aigs/ex287_r5_selector_min_bits_3_5_11_outside_in_word_case_abc_g_aig.aig,26880
unknown-hard-r5,unknown,ex287,ex287_r5_xor_reuse_bits_3_5_11_outside_in_abc_g_aig,ex287|hamming_weight_preserving_lossy_routing_normalizer|selector_cofactor_xor_mask_source_reuse|selector classes reuse representative cofactor sources plus final word-level xor masks|yosys_abc_g_aig|abc_xf_official_evaluate|representative_full_word_case_mux,selector classes reuse representative cofactor sources plus final word-level xor masks,selector=3_5_11; order=outside_in; reps=8; nodes=2829,3260,18,58680,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/unknown-hard-r5/shared_structure_report.csv,exact table model over 16384 truth rows; selector=3_5_11; order=outside_in; reps=8; nodes=2829; synth_sec=1.248,/home/b10507053/ALS_Final_Project/student/work/ex204_ex299_frontend_continuation_20260614_1216/unknown-hard-r5/ex287/logs/ex287_r5_xor_reuse_bits_3_5_11_outside_in_abc_g_aig.evaluate.py.log,/home/b10507053/ALS_Final_Project/student/work/ex204_ex299_frontend_continuation_20260614_1216/unknown-hard-r5/ex287/aigs/ex287_r5_xor_reuse_bits_3_5_11_outside_in_abc_g_aig.aig,26880
unknown-hard-r5,unknown,ex287,ex287_r5_restricted_residual_bits_3_5_11_abc_g_aig,ex287|hamming_weight_preserving_lossy_routing_normalizer|selector_restricted_pairkey_residual_hard_bits_only|top-level selector plus residual BDDs only for nonconstant residual output bits|yosys_abc_g_aig|abc_xf_official_evaluate|key_xor_residual_case_mux,top-level selector plus residual BDDs only for nonconstant residual output bits,selector=3_5_11; nonconst_bits=112; nodes=4775,5340,20,106800,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/unknown-hard-r5/shared_structure_report.csv,exact table model over 16384 truth rows; selector=3_5_11; nonconst_bits=112; nodes=4775; synth_sec=2.204,/home/b10507053/ALS_Final_Project/student/work/ex204_ex299_frontend_continuation_20260614_1216/unknown-hard-r5/ex287/logs/ex287_r5_restricted_residual_bits_3_5_11_abc_g_aig.evaluate.py.log,/home/b10507053/ALS_Final_Project/student/work/ex204_ex299_frontend_continuation_20260614_1216/unknown-hard-r5/ex287/aigs/ex287_r5_restricted_residual_bits_3_5_11_abc_g_aig.aig,26880
fp8-source-compress-r3,float_fp8,ex241,ex241_r3_exp_product_range_compress_default_and,ex241|E4M3FN packed multiply high byte times low byte|current nested product table compressed into exp-major product ranges|shared sign xor effective exponent sum and product range predicates|default_and|official_evaluate|full_word_range_compressed,shared sign xor effective exponent sum and product range predicates,equivalent,654,38,24852,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/fp8-source-compress-r3/shared_structure_report.csv,current nested product table compressed into exp-major product ranges,,,
fp8-source-compress-r3,float_fp8,ex241,ex241_r3_product_output_plane_bits_abc_g_aig,ex241|E4M3FN packed multiply high byte times low byte|seven output-plane product range predicates over exp_sum/product|shared sign xor effective exponent sum and product; independent magnitude bit planes|abc_g_aig|official_evaluate|output_bit_planes,shared sign xor effective exponent sum and product; independent magnitude bit planes,equivalent,587,35,20545,student/frontend_campaigns/campaigns/ex204_ex299_frontend_continuation_20260614_1216/agent_shards/fp8-source-compress-r3/shared_structure_report.csv,seven output-plane product range predicates over exp_sum/product,,,
