agent_id,domain,case,candidate,method_signature,shared_structure,result,area,delay,adp,source_csv,notes,candidate_id,hypothesis_family,diagnostic,report_path,log_path,aig_path,old_adp,descriptor_bits,output_grouping,structure_family,shared_nodes_or_terms,outputs_covered,expected_benefit,observed_qor,timestamp,family,structure,source_modules,selected_bits,order,node_count,status,equivalent,representation,transform,variable_order,anchor_key,classes,selected_output_bits,descriptor_conflicts,bdd_nodes,run_id,source_label,selector,variant,high_level_description,invariants,previous_failed_descriptions,sharing_strategy,verilog_path,evaluate_log,outcome
integer-r9,integer,ex273,ex273_r9_top2726_shared_threshold_abc_and,ex273|unsigned_14-bit_square|current_square_hybrid_with_top_two_bits_from_shared_sqrt-boundary_threshold_wires|share_ge8192/ge11586/ge14190_predicates_across_top_square_bits_instead_of_independent_comparators|abc_g_and|official_evaluate_py|frontend_only,share ge8192/ge11586/ge14190 predicates across top square bits instead of independent comparators,NOT_EQUIV,,,,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current square hybrid with top two bits from shared sqrt-boundary threshold wires,ex273_r9_top2726_shared_threshold_abc_and,,,,,,,,,,,,,,2026-06-14 19:49:44 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex273,ex273_r9_top2625_interval_overlay_optfull,ex273|unsigned_14-bit_square|current_square_hybrid_with_bits26/25_replaced_by_x^2_interval_thresholds|test_whether_keeping_MSB_BDD_while_replacing_adjacent_range_bits_improves_delay|optfull_aig|official_evaluate_py|frontend_only,test whether keeping MSB BDD while replacing adjacent range bits improves delay,OK,781,38,29678,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current square hybrid with bits26/25 replaced by x^2 interval thresholds,ex273_r9_top2625_interval_overlay_optfull,,,,,,,,,,,,,,2026-06-14 19:49:45 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex273,ex273_r9_top2625_interval_overlay_d8,ex273|unsigned_14-bit_square|current_square_hybrid_with_bits26/25_replaced_by_x^2_interval_thresholds|test_whether_keeping_MSB_BDD_while_replacing_adjacent_range_bits_improves_delay|abc_g_aig_d8|official_evaluate_py|frontend_only,test whether keeping MSB BDD while replacing adjacent range bits improves delay,OK,781,38,29678,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current square hybrid with bits26/25 replaced by x^2 interval thresholds,ex273_r9_top2625_interval_overlay_d8,,,,,,,,,,,,,,2026-06-14 19:49:46 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex273,ex273_r9_top2625_interval_overlay_abc_and,ex273|unsigned_14-bit_square|current_square_hybrid_with_bits26/25_replaced_by_x^2_interval_thresholds|test_whether_keeping_MSB_BDD_while_replacing_adjacent_range_bits_improves_delay|abc_g_and|official_evaluate_py|frontend_only,test whether keeping MSB BDD while replacing adjacent range bits improves delay,OK,1007,38,38266,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current square hybrid with bits26/25 replaced by x^2 interval thresholds,ex273_r9_top2625_interval_overlay_abc_and,,,,,,,,,,,,,,2026-06-14 19:49:47 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex273,ex273_r9_top272625_interval_overlay_optfull,ex273|unsigned_14-bit_square|current_square_hybrid_with_top_three_bits_replaced_by_x^2_interval_thresholds|share_existing_body_and_test_whether_range_descriptors_beat_top_BDD_for_high_bits|optfull_aig|official_evaluate_py|frontend_only,share existing body and test whether range descriptors beat top BDD for high bits,OK,772,35,27020,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current square hybrid with top three bits replaced by x^2 interval thresholds,ex273_r9_top272625_interval_overlay_optfull,,,,,,,,,,,,,,2026-06-14 19:49:48 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex273,ex273_r9_top272625_interval_overlay_d8,ex273|unsigned_14-bit_square|current_square_hybrid_with_top_three_bits_replaced_by_x^2_interval_thresholds|share_existing_body_and_test_whether_range_descriptors_beat_top_BDD_for_high_bits|abc_g_aig_d8|official_evaluate_py|frontend_only,share existing body and test whether range descriptors beat top BDD for high bits,OK,772,35,27020,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current square hybrid with top three bits replaced by x^2 interval thresholds,ex273_r9_top272625_interval_overlay_d8,,,,,,,,,,,,,,2026-06-14 19:49:49 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex273,ex273_r9_top272625_interval_overlay_abc_and,ex273|unsigned_14-bit_square|current_square_hybrid_with_top_three_bits_replaced_by_x^2_interval_thresholds|share_existing_body_and_test_whether_range_descriptors_beat_top_BDD_for_high_bits|abc_g_and|official_evaluate_py|frontend_only,share existing body and test whether range descriptors beat top BDD for high bits,OK,985,35,34475,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current square hybrid with top three bits replaced by x^2 interval thresholds,ex273_r9_top272625_interval_overlay_abc_and,,,,,,,,,,,,,,2026-06-14 19:49:50 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex274,ex274_r9_keep_low_topbdd_boundary_optfull,ex274|unsigned_16-bit_square|current_top2-BDD_truncated_hybrid_with_keep_attributes_on_low/top_boundary_wires|preserve_lower_truncated_arithmetic_and_selected_top_BDD_boundary_sharing|optfull_aig|official_evaluate_py|frontend_only,preserve lower truncated arithmetic and selected top BDD boundary sharing,OK,987,42,41454,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current top2-BDD truncated hybrid with keep attributes on low/top boundary wires,ex274_r9_keep_low_topbdd_boundary_optfull,,,,,,,,,,,,,,2026-06-14 19:49:54 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex274,ex274_r9_top31_interval_overlay_optfull,ex274|unsigned_16-bit_square|current_square_hybrid_with_MSB_replaced_by_x^2_interval_threshold|share_existing_lower/top_body_while_expressing_the_highest_bit_as_one_range_predicate|optfull_aig|official_evaluate_py|frontend_only,share existing lower/top body while expressing the highest bit as one range predicate,OK,991,42,41622,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current square hybrid with MSB replaced by x^2 interval threshold,ex274_r9_top31_interval_overlay_optfull,,,,,,,,,,,,,,2026-06-14 19:49:58 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex274,ex274_r9_top31_interval_overlay_d8,ex274|unsigned_16-bit_square|current_square_hybrid_with_MSB_replaced_by_x^2_interval_threshold|share_existing_lower/top_body_while_expressing_the_highest_bit_as_one_range_predicate|abc_g_aig_d8|official_evaluate_py|frontend_only,share existing lower/top body while expressing the highest bit as one range predicate,OK,992,43,42656,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current square hybrid with MSB replaced by x^2 interval threshold,ex274_r9_top31_interval_overlay_d8,,,,,,,,,,,,,,2026-06-14 19:50:01 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex274,ex274_r9_top31_interval_overlay_abc_and,ex274|unsigned_16-bit_square|current_square_hybrid_with_MSB_replaced_by_x^2_interval_threshold|share_existing_lower/top_body_while_expressing_the_highest_bit_as_one_range_predicate|abc_g_and|official_evaluate_py|frontend_only,share existing lower/top body while expressing the highest bit as one range predicate,OK,1332,43,57276,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current square hybrid with MSB replaced by x^2 interval threshold,ex274_r9_top31_interval_overlay_abc_and,,,,,,,,,,,,,,2026-06-14 19:50:05 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex274,ex274_r9_top3130_interval_overlay_optfull,ex274|unsigned_16-bit_square|current_square_hybrid_with_top_two_bits_replaced_by_x^2_interval_thresholds|share_existing_body_and_expose_high_square_bits_as_monotone/range_descriptors|optfull_aig|official_evaluate_py|frontend_only,share existing body and expose high square bits as monotone/range descriptors,OK,991,42,41622,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current square hybrid with top two bits replaced by x^2 interval thresholds,ex274_r9_top3130_interval_overlay_optfull,,,,,,,,,,,,,,2026-06-14 19:50:09 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex274,ex274_r9_top3130_interval_overlay_d8,ex274|unsigned_16-bit_square|current_square_hybrid_with_top_two_bits_replaced_by_x^2_interval_thresholds|share_existing_body_and_expose_high_square_bits_as_monotone/range_descriptors|abc_g_aig_d8|official_evaluate_py|frontend_only,share existing body and expose high square bits as monotone/range descriptors,OK,991,42,41622,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current square hybrid with top two bits replaced by x^2 interval thresholds,ex274_r9_top3130_interval_overlay_d8,,,,,,,,,,,,,,2026-06-14 19:50:13 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex274,ex274_r9_top3130_interval_overlay_abc_and,ex274|unsigned_16-bit_square|current_square_hybrid_with_top_two_bits_replaced_by_x^2_interval_thresholds|share_existing_body_and_expose_high_square_bits_as_monotone/range_descriptors|abc_g_and|official_evaluate_py|frontend_only,share existing body and expose high square bits as monotone/range descriptors,OK,1305,42,54810,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current square hybrid with top two bits replaced by x^2 interval thresholds,ex274_r9_top3130_interval_overlay_abc_and,,,,,,,,,,,,,,2026-06-14 19:50:16 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex274,ex274_r9_top3130_shared_threshold_optfull,ex274|unsigned_16-bit_square|current_square_hybrid_with_top_two_bits_from_shared_sqrt-boundary_threshold_wires|share_ge32768/ge46341/ge56756_predicates_across_top_square_bits_instead_of_independent_comparators|optfull_aig|official_evaluate_py|frontend_only,share ge32768/ge46341/ge56756 predicates across top square bits instead of independent comparators,OK,991,43,42613,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current square hybrid with top two bits from shared sqrt-boundary threshold wires,ex274_r9_top3130_shared_threshold_optfull,,,,,,,,,,,,,,2026-06-14 19:50:20 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex274,ex274_r9_top3130_shared_threshold_d8,ex274|unsigned_16-bit_square|current_square_hybrid_with_top_two_bits_from_shared_sqrt-boundary_threshold_wires|share_ge32768/ge46341/ge56756_predicates_across_top_square_bits_instead_of_independent_comparators|abc_g_aig_d8|official_evaluate_py|frontend_only,share ge32768/ge46341/ge56756 predicates across top square bits instead of independent comparators,OK,991,43,42613,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current square hybrid with top two bits from shared sqrt-boundary threshold wires,ex274_r9_top3130_shared_threshold_d8,,,,,,,,,,,,,,2026-06-14 19:50:24 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex274,ex274_r9_top3130_shared_threshold_abc_and,ex274|unsigned_16-bit_square|current_square_hybrid_with_top_two_bits_from_shared_sqrt-boundary_threshold_wires|share_ge32768/ge46341/ge56756_predicates_across_top_square_bits_instead_of_independent_comparators|abc_g_and|official_evaluate_py|frontend_only,share ge32768/ge46341/ge56756 predicates across top square bits instead of independent comparators,OK,1308,43,56244,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current square hybrid with top two bits from shared sqrt-boundary threshold wires,ex274_r9_top3130_shared_threshold_abc_and,,,,,,,,,,,,,,2026-06-14 19:50:27 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex274,ex274_r9_top313029_interval_overlay_optfull,ex274|unsigned_16-bit_square|current_square_hybrid_with_top_three_bits_replaced_by_x^2_interval_thresholds|share_existing_body_and_test_whether_range_descriptors_beat_top_BDD_for_high_bits|optfull_aig|official_evaluate_py|frontend_only,share existing body and test whether range descriptors beat top BDD for high bits,OK,1026,42,43092,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current square hybrid with top three bits replaced by x^2 interval thresholds,ex274_r9_top313029_interval_overlay_optfull,,,,,,,,,,,,,,2026-06-14 19:50:31 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex274,ex274_r9_top313029_interval_overlay_d8,ex274|unsigned_16-bit_square|current_square_hybrid_with_top_three_bits_replaced_by_x^2_interval_thresholds|share_existing_body_and_test_whether_range_descriptors_beat_top_BDD_for_high_bits|abc_g_aig_d8|official_evaluate_py|frontend_only,share existing body and test whether range descriptors beat top BDD for high bits,OK,1026,42,43092,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current square hybrid with top three bits replaced by x^2 interval thresholds,ex274_r9_top313029_interval_overlay_d8,,,,,,,,,,,,,,2026-06-14 19:50:35 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex274,ex274_r9_top313029_interval_overlay_abc_and,ex274|unsigned_16-bit_square|current_square_hybrid_with_top_three_bits_replaced_by_x^2_interval_thresholds|share_existing_body_and_test_whether_range_descriptors_beat_top_BDD_for_high_bits|abc_g_and|official_evaluate_py|frontend_only,share existing body and test whether range descriptors beat top BDD for high bits,OK,1370,42,57540,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current square hybrid with top three bits replaced by x^2 interval thresholds,ex274_r9_top313029_interval_overlay_abc_and,,,,,,,,,,,,,,2026-06-14 19:50:39 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex276,ex276_r9_out4_interval_overlay_muxclean,ex276|unsigned_floor_isqrt_10-to-5|current_prefix4_source_with_root_bit4_replaced_by_a_direct_input_interval|reuse_current_bucketed_low_bits_and_replace_the_highest_root_bit_with_one_threshold_predicate|muxclean_aig|official_evaluate_py|frontend_only,reuse current bucketed low bits and replace the highest root bit with one threshold predicate,OK,112,11,1232,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current prefix4 source with root bit4 replaced by a direct input interval,ex276_r9_out4_interval_overlay_muxclean,,,,,,,,,,,,,,2026-06-14 19:50:39 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex276,ex276_r9_out43_interval_overlay_muxclean,ex276|unsigned_floor_isqrt_10-to-5|current_prefix4_source_with_root_bits4/3_replaced_by_direct_input_intervals|reuse_current_bucketed_low_bits_and_expose_high_root_bits_as_range_descriptors|muxclean_aig|official_evaluate_py|frontend_only,reuse current bucketed low bits and expose high root bits as range descriptors,OK,113,11,1243,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current prefix4 source with root bits4/3 replaced by direct input intervals,ex276_r9_out43_interval_overlay_muxclean,,,,,,,,,,,,,,2026-06-14 19:50:39 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
integer-r9,integer,ex276,ex276_r9_out432_interval_overlay_muxclean,ex276|unsigned_floor_isqrt_10-to-5|current_prefix4_source_with_root_bits4/3/2_replaced_by_direct_input_intervals|reuse_current_bucketed_low_bits_and_test_high-root_interval_descriptors|muxclean_aig|official_evaluate_py|frontend_only,reuse current bucketed low bits and test high-root interval descriptors,OK,110,11,1210,student/frontend_campaigns/campaigns/ex204_ex299_frontend_breakthrough_20260614_1051/agent_shards/integer-r9/shared_structure_report.csv,current prefix4 source with root bits4/3/2 replaced by direct input intervals,ex276_r9_out432_interval_overlay_muxclean,,,,,,,,,,,,,,2026-06-14 19:50:40 +0800,,,,,,,,,,,,,,,,,ex204_ex299_frontend_breakthrough_20260614_1051,,,,,,,,,,
